No_Show_Rate,Throughput,Magnet_Idle_Pct
0.2,31,45.54166666666667
0.2,24,57.99999999999999
0.2,25,62.33333333333333
0.2,30,45.25
0.2,28,57.62500000000001
0.2,27,53.333333333333336
0.2,28,50.041666666666664
0.2,24,61.875
0.2,25,55.41666666666667
0.2,30,47.91666666666667
0.2,18,66.375
0.2,33,42.791666666666664
0.2,22,63.0
0.2,30,45.0
0.2,31,49.166666666666664
0.2,25,57.958333333333336
0.2,24,59.583333333333336
0.2,23,55.041666666666664
0.2,22,59.25
0.2,29,46.291666666666664
0.2,15,66.04166666666667
0.2,23,64.20833333333333
0.2,30,43.20833333333333
0.2,30,41.875
0.2,15,72.83333333333334
0.2,28,47.66666666666667
0.2,24,54.666666666666664
0.2,23,54.0
0.2,25,52.541666666666664
0.2,21,65.29166666666667
0.2,25,54.41666666666667
0.2,20,63.416666666666664
0.2,30,48.791666666666664
0.2,26,50.24999999999999
0.2,26,56.291666666666664
0.2,28,56.00000000000001
0.2,25,54.625
0.2,37,41.66666666666667
0.2,31,47.833333333333336
0.2,26,54.25
0.2,26,53.208333333333336
0.2,25,56.791666666666664
0.2,24,60.333333333333336
0.2,34,39.08333333333333
0.2,17,72.29166666666667
0.2,23,57.49999999999999
0.2,24,52.29166666666667
0.2,30,49.833333333333336
0.2,25,51.541666666666664
0.2,28,45.416666666666664
0.2,33,39.625
0.2,19,68.25
0.2,31,37.041666666666664
0.2,32,38.875
0.2,18,68.0
0.2,21,63.5
0.2,20,64.375
0.2,20,65.41666666666667
0.2,32,42.041666666666664
0.2,18,68.33333333333333
0.2,28,49.583333333333336
0.2,17,67.125
0.2,27,51.416666666666664
0.2,24,59.12500000000001
0.2,24,60.916666666666664
0.2,24,52.208333333333336
0.2,31,45.166666666666664
0.2,33,41.41666666666667
0.2,31,42.583333333333336
0.2,25,57.208333333333336
0.2,28,45.33333333333333
0.2,31,45.875
0.2,21,54.75
0.2,16,72.04166666666667
0.2,16,69.16666666666667
0.2,13,76.54166666666666
0.2,18,64.83333333333333
0.2,31,43.125
0.2,19,65.33333333333333
0.2,22,59.791666666666664
0.2,21,58.25
0.2,25,56.99999999999999
0.2,24,60.54166666666667
0.2,20,62.5
0.2,19,69.33333333333334
0.2,23,62.708333333333336
0.2,24,54.625
0.2,26,56.49999999999999
0.2,27,49.5
0.2,26,49.375
0.2,23,60.75000000000001
0.2,27,54.37499999999999
0.2,16,75.95833333333334
0.2,22,58.666666666666664
0.2,28,48.541666666666664
0.2,23,59.458333333333336
0.2,24,50.375
0.2,23,55.25
0.2,20,65.75
0.2,34,43.708333333333336
0.2,29,46.833333333333336
0.2,22,60.62499999999999
0.2,21,62.25000000000001
0.2,20,63.79166666666667
0.2,16,70.41666666666667
0.2,25,46.0
0.2,27,53.625
0.2,27,50.79166666666667
0.2,31,48.541666666666664
0.2,20,65.29166666666667
0.2,20,68.70833333333334
0.2,17,72.83333333333334
0.2,26,56.375
0.2,22,62.33333333333333
0.2,19,68.58333333333333
0.2,30,49.375
0.2,21,65.45833333333333
0.2,22,60.20833333333333
0.2,22,58.916666666666664
0.2,25,57.458333333333336
0.2,18,68.625
0.2,30,45.458333333333336
0.2,22,61.541666666666664
0.2,16,72.29166666666667
0.2,22,57.70833333333333
0.2,24,56.958333333333336
0.2,16,64.5
0.2,25,60.25
0.2,35,35.208333333333336
0.2,15,74.83333333333333
0.2,28,56.041666666666664
0.2,18,64.66666666666666
0.2,23,63.541666666666664
0.2,27,47.375
0.2,30,46.291666666666664
0.2,19,66.45833333333333
0.2,25,58.70833333333333
0.2,28,57.41666666666667
0.2,27,49.791666666666664
0.2,26,49.791666666666664
0.2,28,43.541666666666664
0.2,21,58.416666666666664
0.2,30,47.791666666666664
0.2,20,66.79166666666667
0.2,22,62.291666666666664
0.2,19,62.125
0.2,26,44.583333333333336
0.2,17,71.95833333333333
0.2,31,44.458333333333336
0.2,24,54.083333333333336
0.2,28,52.583333333333336
0.2,25,51.583333333333336
0.2,16,71.79166666666667
0.2,23,56.00000000000001
0.2,17,68.66666666666667
0.2,15,74.66666666666667
0.2,15,70.625
0.2,19,62.958333333333336
0.2,21,68.45833333333333
0.2,27,48.583333333333336
0.2,28,55.45833333333333
0.2,20,67.25
0.2,29,46.666666666666664
0.2,23,56.666666666666664
0.2,24,52.79166666666667
0.2,18,69.25
0.2,28,44.958333333333336
0.2,26,52.541666666666664
0.2,22,56.458333333333336
0.2,29,48.20833333333333
0.2,21,63.79166666666667
0.2,30,53.41666666666667
0.2,22,60.25
0.2,23,62.541666666666664
0.2,29,52.208333333333336
0.2,17,68.54166666666667
0.2,28,49.125
0.2,26,52.5
0.2,19,65.54166666666667
0.2,26,55.791666666666664
0.2,23,56.54166666666667
0.2,26,53.5
0.2,18,60.20833333333333
0.2,29,48.16666666666667
0.2,24,62.916666666666664
0.2,18,66.375
0.2,26,56.458333333333336
0.2,23,58.666666666666664
0.2,23,61.375
0.2,31,51.29166666666667
0.2,24,54.041666666666664
0.2,16,72.79166666666667
0.2,22,62.916666666666664
0.2,33,39.08333333333333
0.2,27,50.375
0.2,27,55.666666666666664
0.2,18,68.875
0.2,21,60.66666666666667
0.2,19,63.583333333333336
0.2,22,58.12500000000001
0.2,18,72.20833333333333
0.2,33,45.416666666666664
0.2,19,60.375
0.2,26,59.583333333333336
0.2,21,54.58333333333333
0.2,20,69.41666666666667
0.2,20,63.16666666666667
0.2,22,57.62500000000001
0.2,29,53.708333333333336
0.2,27,53.333333333333336
0.2,34,40.791666666666664
0.2,24,52.666666666666664
0.2,20,58.458333333333336
0.2,25,62.33333333333333
0.2,22,64.54166666666666
0.2,15,71.79166666666667
0.2,20,64.29166666666667
0.2,29,48.583333333333336
0.2,24,58.54166666666667
0.2,30,45.958333333333336
0.2,28,52.625
0.2,29,50.416666666666664
0.2,26,48.125
0.2,17,71.95833333333333
0.2,22,56.58333333333333
0.2,30,47.791666666666664
0.2,28,51.583333333333336
0.2,24,56.49999999999999
0.2,23,60.916666666666664
0.2,20,64.79166666666667
0.2,25,53.41666666666667
0.2,33,37.79166666666667
0.2,26,56.458333333333336
0.2,21,64.25
0.2,31,38.916666666666664
0.2,31,49.625
0.2,18,69.08333333333333
0.2,27,53.79166666666667
0.2,26,53.666666666666664
0.2,20,69.08333333333333
0.2,16,73.875
0.2,23,58.25
0.2,21,56.99999999999999
0.2,30,49.416666666666664
0.2,29,46.625
0.2,18,71.70833333333333
0.2,26,55.125
0.2,30,50.29166666666667
0.2,31,35.16666666666667
0.2,21,60.66666666666667
0.2,33,42.66666666666667
0.2,25,53.91666666666667
0.2,23,61.04166666666667
0.2,24,61.66666666666667
0.2,21,60.958333333333336
0.2,19,65.45833333333333
0.2,19,64.16666666666667
0.2,20,65.29166666666667
0.2,15,68.625
0.2,23,64.16666666666667
0.2,15,72.95833333333334
0.2,27,51.24999999999999
0.2,35,33.958333333333336
0.2,24,56.666666666666664
0.2,26,44.375
0.2,30,43.541666666666664
0.2,27,51.16666666666667
0.2,26,59.08333333333333
0.2,21,62.083333333333336
0.2,22,65.58333333333334
0.2,26,56.25
0.2,23,62.375
0.2,20,61.416666666666664
0.2,24,54.083333333333336
0.2,20,69.16666666666667
0.2,21,62.875
0.2,26,51.208333333333336
0.2,26,51.79166666666667
0.2,26,53.041666666666664
0.2,21,64.41666666666667
0.2,37,32.33333333333333
0.2,30,50.916666666666664
0.2,24,62.125
0.2,20,63.583333333333336
0.2,27,54.95833333333333
0.2,34,45.08333333333333
0.2,25,60.75000000000001
0.2,23,60.416666666666664
0.2,21,62.708333333333336
0.2,25,56.99999999999999
0.2,26,54.666666666666664
0.2,27,52.95833333333333
0.2,20,59.916666666666664
0.2,29,47.125
0.2,32,41.833333333333336
0.2,37,34.5
0.2,33,44.375
0.2,32,43.375
0.2,17,66.66666666666666
0.2,19,65.20833333333333
0.2,21,61.25000000000001
0.2,28,50.583333333333336
0.2,32,36.75
0.2,37,36.875
0.2,22,62.74999999999999
0.2,24,54.79166666666667
0.2,16,68.33333333333333
0.2,22,58.833333333333336
0.2,16,70.0
0.2,24,53.083333333333336
0.2,29,47.791666666666664
0.2,28,53.041666666666664
0.2,32,49.333333333333336
0.2,26,56.041666666666664
0.2,31,48.083333333333336
0.2,21,63.083333333333336
0.2,26,56.041666666666664
0.2,18,68.54166666666667
0.2,22,65.95833333333333
0.2,36,37.20833333333333
0.2,32,46.58333333333333
0.2,19,62.458333333333336
0.2,31,52.45833333333333
0.2,26,52.416666666666664
0.2,26,53.333333333333336
0.2,16,69.625
0.2,22,64.95833333333333
0.2,17,70.83333333333334
0.2,22,62.416666666666664
